latitude,longitude,timestamp,altitude
23.564295,87.2830933333,12:19:08,97.0
23.5643066667,87.2830866667,12:19:09,97.0
23.564315,87.2830783333,12:19:10,96.9
23.5643216667,87.2830666667,12:19:11,96.8
23.5643283333,87.2830516667,12:19:12,96.5
23.56433,87.2830383333,12:19:13,96.3
23.5643316667,87.2830316667,12:19:14,96.5
23.5643316667,87.2830283333,12:19:15,96.4
23.56433,87.2830283333,12:19:16,96.4
23.5643283333,87.2830283333,12:19:17,96.3
23.5643266667,87.2830283333,12:19:18,96.3
23.5643266667,87.2830283333,12:19:19,96.3
23.5643266667,87.2830283333,12:19:20,96.2
23.5643266667,87.2830283333,12:19:21,96.2
23.5643266667,87.2830283333,12:19:22,96.2
23.5643266667,87.2830283333,12:19:23,96.2
23.5643266667,87.2830283333,12:19:24,96.2
23.5643266667,87.2830283333,12:19:25,96.2
23.5643266667,87.2830283333,12:19:26,96.2
23.5643266667,87.2830283333,12:19:27,96.2
23.5643266667,87.2830283333,12:19:28,96.3
23.5643283333,87.2830283333,12:19:29,96.3
23.5643283333,87.2830283333,12:19:30,96.3
23.5643283333,87.2830283333,12:19:31,96.3
23.5643283333,87.2830283333,12:19:32,96.3
23.5643283333,87.2830283333,12:19:33,96.3
23.5643283333,87.2830283333,12:19:34,96.3
23.5643283333,87.2830283333,12:19:35,96.3
23.5643283333,87.2830283333,12:19:36,96.3
23.5643283333,87.2830283333,12:19:37,96.3
23.5643283333,87.2830283333,12:19:38,96.3
23.5643283333,87.2830283333,12:19:39,96.3
23.5643283333,87.2830283333,12:19:40,96.3
23.5643283333,87.2830283333,12:19:41,96.3
23.5643283333,87.2830283333,12:19:42,96.3
23.5643283333,87.2830283333,12:19:43,96.3
23.5643283333,87.2830283333,12:19:44,96.3
23.5643283333,87.2830283333,12:19:45,96.3
23.5643283333,87.2830283333,12:19:46,96.3
23.5643283333,87.2830283333,12:19:47,96.3
23.5643283333,87.2830283333,12:19:48,96.3
23.5643283333,87.2830283333,12:19:49,96.3
23.5643283333,87.2830283333,12:19:50,96.3
23.5643283333,87.2830283333,12:19:51,96.3
23.5643283333,87.2830283333,12:19:52,96.3
23.5643283333,87.2830283333,12:19:53,96.3
23.5643283333,87.2830283333,12:19:54,96.3
23.5643283333,87.2830283333,12:19:55,96.3
23.5643283333,87.2830283333,12:19:56,96.3
23.5643283333,87.2830283333,12:19:57,96.3
23.5643283333,87.2830283333,12:19:58,96.3
23.5643283333,87.2830283333,12:19:59,96.3
23.5643283333,87.2830283333,12:20:00,96.4
23.5643283333,87.2830283333,12:20:01,96.4
23.5643283333,87.2830283333,12:20:02,96.4
23.5643283333,87.2830283333,12:20:03,96.4
23.5643283333,87.2830283333,12:20:04,96.4
23.5643283333,87.2830283333,12:20:05,96.4
23.5643283333,87.2830283333,12:20:06,96.4
23.5643283333,87.2830283333,12:20:07,96.4
23.5643283333,87.2830283333,12:20:08,96.4
23.5643283333,87.2830283333,12:20:09,96.4
23.5643283333,87.2830283333,12:20:10,96.4
23.5643283333,87.2830283333,12:20:11,96.4
23.5643283333,87.2830283333,12:20:12,96.4
23.5643283333,87.2830283333,12:20:13,96.4
23.5643283333,87.2830283333,12:20:14,96.4
23.5643283333,87.2830283333,12:20:15,96.4
23.5643283333,87.2830283333,12:20:16,96.4
23.5643283333,87.2830283333,12:20:17,96.4
23.5643283333,87.2830283333,12:20:18,96.4
23.5643283333,87.2830283333,12:20:19,96.4
23.5643283333,87.2830283333,12:20:20,96.4
23.5643283333,87.2830283333,12:20:21,96.4
23.5643283333,87.2830283333,12:20:22,96.4
23.5643283333,87.2830283333,12:20:23,96.4
23.5643283333,87.2830283333,12:20:24,96.4
23.5643283333,87.2830283333,12:20:25,96.4
23.5643283333,87.2830283333,12:20:26,96.4
23.5643283333,87.2830283333,12:20:27,96.4
23.5643283333,87.2830283333,12:20:28,96.4
23.5643283333,87.2830283333,12:20:29,96.4
23.5643283333,87.2830283333,12:20:30,96.4
23.5643283333,87.2830283333,12:20:31,96.4
23.5643283333,87.2830283333,12:20:32,96.4
23.5643283333,87.2830283333,12:20:33,96.4
23.5643283333,87.2830283333,12:20:34,96.4
23.5643283333,87.2830283333,12:20:35,96.4
23.5643283333,87.2830283333,12:20:36,96.4
23.5643283333,87.2830283333,12:20:37,96.4
23.5643283333,87.2830283333,12:20:38,96.4
