latitude,longitude,timestamp,altitude
23.5643466667,87.28303,16:41:39,95.9
23.5643466667,87.28303,16:41:40,95.9
23.5643466667,87.28303,16:41:41,95.9
23.5643466667,87.28303,16:41:42,95.9
23.5643466667,87.28303,16:41:43,95.9
23.5643466667,87.28303,16:41:44,95.9
23.5643466667,87.28303,16:41:45,95.9
23.5643466667,87.28303,16:41:46,95.9
23.5643466667,87.28303,16:41:47,95.9
23.5643466667,87.28303,16:41:48,95.9
23.5643466667,87.28303,16:41:49,95.9
23.5643466667,87.28303,16:41:50,95.9
23.5643466667,87.28303,16:41:51,95.9
23.5643466667,87.28303,16:41:52,95.9
23.5643466667,87.28303,16:41:53,95.9
23.5643466667,87.28303,16:41:54,95.9
23.5643466667,87.28303,16:41:55,95.9
23.5643466667,87.28303,16:41:56,95.9
23.5643466667,87.28303,16:41:57,95.9
23.5643466667,87.28303,16:41:58,95.9
23.5643466667,87.28303,16:41:59,95.9
23.5643466667,87.28303,16:42:00,95.9
23.5643466667,87.28303,16:42:01,95.9
23.5643466667,87.28303,16:42:02,95.9
23.5643466667,87.28303,16:42:03,95.9
23.5643466667,87.28303,16:42:04,95.9
23.5643466667,87.28303,16:42:05,95.9
23.5643466667,87.28303,16:42:06,95.9
23.5643466667,87.28303,16:42:07,95.9
23.5643466667,87.28303,16:42:08,95.9
23.5643466667,87.28303,16:42:09,95.9
23.5643466667,87.28303,16:42:10,95.9
23.5643466667,87.28303,16:42:11,95.9
23.5643466667,87.28303,16:42:12,95.9
23.5643466667,87.28303,16:42:13,95.9
23.5643466667,87.28303,16:42:14,95.9
23.5643466667,87.28303,16:42:15,95.9
23.5643466667,87.28303,16:42:16,95.9
23.5643466667,87.28303,16:42:17,95.9
23.5643466667,87.28303,16:42:18,95.9
23.5643466667,87.28303,16:42:19,95.9
23.5643466667,87.28303,16:42:20,95.9
23.5643466667,87.28303,16:42:21,95.9
23.5643466667,87.28303,16:42:22,95.9
23.5643466667,87.28303,16:42:23,95.9
23.5643466667,87.28303,16:42:24,95.9
23.5643466667,87.28303,16:42:25,95.9
23.5643466667,87.28303,16:42:26,95.9
23.5643466667,87.28303,16:42:27,95.9
23.5643466667,87.28303,16:42:28,95.9
23.5643466667,87.28303,16:42:29,95.9
23.5643466667,87.28303,16:42:30,95.9
23.5643466667,87.28303,16:42:31,95.9
23.5643466667,87.28303,16:42:32,95.9
23.5643466667,87.28303,16:42:33,95.9
23.5643466667,87.28303,16:42:34,95.9
23.5643466667,87.28303,16:42:35,95.9
23.5643466667,87.28303,16:42:36,95.9
23.5643466667,87.28303,16:42:37,95.9
23.5643466667,87.28303,16:42:38,95.9
