lat,long,time
23.531845,87.3077583333,10:06:01
23.5319166667,87.307705,10:06:02
23.531985,87.3076533333,10:06:03
23.5320533333,87.307605,10:06:04
23.5321183333,87.3075566667,10:06:05
23.5321883333,87.3075066667,10:06:06
23.5322583333,87.307455,10:06:07
23.53233,87.3074033333,10:06:08
23.532405,87.3073483333,10:06:09
23.5324833333,87.307295,10:06:10
23.5325616667,87.307235,10:06:11
23.53264,87.3071733333,10:06:12
23.5327216667,87.30711,10:06:13
23.5328016667,87.307045,10:06:14
23.53288,87.3069783333,10:06:15
23.532955,87.3069133333,10:06:16
23.533025,87.30685,10:06:17
23.5330866667,87.3067916667,10:06:18
23.5331366667,87.3067416667,10:06:19
23.533175,87.3066983333,10:06:20
23.5332066667,87.3066616667,10:06:21
23.5332333333,87.30663,10:06:22
23.5332566667,87.3066016667,10:06:23
23.533275,87.3065783333,10:06:24
23.5332866667,87.3065633333,10:06:25
23.5332933333,87.3065566667,10:06:26
23.5332933333,87.306555,10:06:27
23.5332916667,87.3065566667,10:06:28
23.53329,87.30656,10:06:29
23.53329,87.30656,10:06:30
23.53329,87.30656,10:06:31
23.53329,87.30656,10:06:32
23.5332933333,87.306555,10:06:33
23.5333066667,87.3065366667,10:06:34
23.5333283333,87.3065116667,10:06:35
23.5333533333,87.3064766667,10:06:36
23.5333816667,87.306435,10:06:37
23.5334133333,87.30639,10:06:38
23.533445,87.3063383333,10:06:39
23.53348,87.3062783333,10:06:40
23.5335166667,87.30621,10:06:41
23.5335566667,87.3061366667,10:06:42
23.5335983333,87.306055,10:06:43
23.5336433333,87.30597,10:06:44
23.5336883333,87.30588,10:06:45
23.5337366667,87.3057883333,10:06:46
23.5337816667,87.30569,10:06:47
23.5338266667,87.3055866667,10:06:48
23.53387,87.3054833333,10:06:49
23.5339133333,87.3053783333,10:06:50
23.533955,87.305275,10:06:51
23.5339983333,87.3051716667,10:06:52
23.5340383333,87.3050633333,10:06:53
23.5340783333,87.3049533333,10:06:54
23.5341183333,87.3048433333,10:06:55
23.5341566667,87.3047316667,10:06:56
23.5341966667,87.3046216667,10:06:57
23.53424,87.3045133333,10:06:58
23.5342833333,87.3044033333,10:06:59
23.5343266667,87.304295,10:07:00
23.5343716667,87.3041883333,10:07:01
23.53441,87.30408,10:07:02
23.5344466667,87.3039683333,10:07:03
23.53448,87.3038566667,10:07:04
23.53451,87.303745,10:07:05
23.534535,87.3036333333,10:07:06
23.5345533333,87.3035183333,10:07:07
23.5345666667,87.3034033333,10:07:08
23.53457,87.3032883333,10:07:09
23.5345666667,87.3031683333,10:07:10
23.5345583333,87.30305,10:07:11
23.5345483333,87.3029316667,10:07:12
23.5345383333,87.3028116667,10:07:13
23.5345316667,87.3026916667,10:07:14
23.534525,87.3025716667,10:07:15
23.5345183333,87.3024533333,10:07:16
23.5345133333,87.3023366667,10:07:17
23.5345066667,87.3022233333,10:07:18
23.5344966667,87.3021133333,10:07:19
23.5344833333,87.3020066667,10:07:20
23.5344683333,87.3019,10:07:21
23.5344516667,87.3017916667,10:07:22
23.5344366667,87.3016816667,10:07:23
23.534425,87.3015733333,10:07:24
23.5344116667,87.301465,10:07:25
23.5343966667,87.301355,10:07:26
23.534385,87.301245,10:07:27
23.53438,87.3011366667,10:07:28
23.5343783333,87.3010283333,10:07:29
23.53438,87.3009233333,10:07:30
23.5343866667,87.3008183333,10:07:31
23.5344,87.3007183333,10:07:32
23.5344216667,87.3006216667,10:07:33
23.53445,87.3005266667,10:07:34
23.534485,87.3004333333,10:07:35
23.5345266667,87.3003416667,10:07:36
23.5345733333,87.30025,10:07:37
23.53462,87.300155,10:07:38
23.5346666667,87.3000566667,10:07:39
23.5347133333,87.2999583333,10:07:40
23.5347583333,87.2998583333,10:07:41
23.5348,87.2997533333,10:07:42
23.5348366667,87.2996483333,10:07:43
23.5348733333,87.2995433333,10:07:44
23.5349083333,87.29944,10:07:45
23.53494,87.2993383333,10:07:46
23.53497,87.2992383333,10:07:47
23.535,87.2991416667,10:07:48
23.5350283333,87.2990466667,10:07:49
23.5350583333,87.2989516667,10:07:50
23.535085,87.2988583333,10:07:51
23.5351116667,87.2987683333,10:07:52
23.5351366667,87.29868,10:07:53
23.535155,87.2985966667,10:07:54
23.5351666667,87.298515,10:07:55
23.53516,87.298435,10:07:56
23.5351433333,87.2983583333,10:07:57
23.535125,87.298285,10:07:58
23.5351133333,87.298215,10:07:59
23.5351016667,87.29814,10:08:00
23.5350966667,87.2980683333,10:08:01
23.5350916667,87.297995,10:08:02
23.5350916667,87.2979266667,10:08:03
23.5350966667,87.2978616667,10:08:04
23.5351016667,87.2978016667,10:08:05
23.53511,87.2977466667,10:08:06
23.5351133333,87.2977016667,10:08:07
23.5351183333,87.2976666667,10:08:08
23.5351216667,87.29764,10:08:09
23.5351266667,87.2976183333,10:08:10
23.5351283333,87.2976066667,10:08:11
23.5351316667,87.2976016667,10:08:12
23.53513,87.2976016667,10:08:13
23.5351333333,87.2976,10:08:14
23.535135,87.2976016667,10:08:15
23.535135,87.2976016667,10:08:16
23.535135,87.2976016667,10:08:17
23.535135,87.2976016667,10:08:18
23.535135,87.2976016667,10:08:19
23.535135,87.2976016667,10:08:20
23.535135,87.2976016667,10:08:21
23.535135,87.2976016667,10:08:22
23.535135,87.2976016667,10:08:23
23.535135,87.2976016667,10:08:24
23.535135,87.2976016667,10:08:25
23.535135,87.2976016667,10:08:26
23.535135,87.2976016667,10:08:27
23.535135,87.2976016667,10:08:28
23.535135,87.2976016667,10:08:29
23.535135,87.2976016667,10:08:30
23.535135,87.2976016667,10:08:31
23.535135,87.2976016667,10:08:32
