lat,long,time
23.544425,87.30834,14:48:04
23.544425,87.30834,14:48:05
23.544425,87.30834,14:48:06
23.544425,87.30834,14:48:07
23.544425,87.30834,14:48:08
23.544425,87.30834,14:48:09
23.544425,87.30834,14:48:10
23.544425,87.30834,14:48:11
23.544425,87.30834,14:48:12
23.544425,87.30834,14:48:13
23.544425,87.30834,14:48:14
23.544425,87.30834,14:48:15
23.5444133333,87.3083333333,14:48:16
23.5443983333,87.3083266667,14:48:17
23.5443866667,87.30832,14:48:18
23.54438,87.308315,14:48:19
23.5443766667,87.3083133333,14:48:20
23.544375,87.3083116667,14:48:21
23.544375,87.3083116667,14:48:22
23.5443733333,87.3083116667,14:48:23
23.5443733333,87.3083116667,14:48:24
23.5443733333,87.3083116667,14:48:25
23.5443733333,87.3083116667,14:48:26
23.5443716667,87.30831,14:48:27
23.5443666667,87.3083066667,14:48:28
23.5443583333,87.3083,14:48:29
23.5443433333,87.3082916667,14:48:30
23.5443266667,87.30828,14:48:31
23.5443116667,87.3082683333,14:48:32
23.544295,87.3082566667,14:48:33
23.5442766667,87.308245,14:48:34
23.5442616667,87.308235,14:48:35
23.544245,87.308225,14:48:36
23.54423,87.3082133333,14:48:37
23.544215,87.3082033333,14:48:38
23.5442016667,87.3081916667,14:48:39
23.5441866667,87.3081816667,14:48:40
23.5441733333,87.30817,14:48:41
23.54416,87.3081583333,14:48:42
23.544145,87.3081466667,14:48:43
23.5441316667,87.308135,14:48:44
23.5441183333,87.3081266667,14:48:45
23.5441083333,87.3081166667,14:48:46
23.5441016667,87.3081116667,14:48:47
23.5440983333,87.3081083333,14:48:48
23.5440983333,87.3081066667,14:48:49
23.5440983333,87.3081066667,14:48:50
23.5441,87.3081066667,14:48:51
23.5441,87.3081066667,14:48:52
23.5441,87.3081066667,14:48:53
23.5441,87.3081066667,14:48:54
23.5441,87.3081066667,14:48:55
23.5441,87.3081066667,14:48:56
23.5441,87.3081066667,14:48:57
23.5441,87.3081066667,14:48:58
23.5441,87.3081066667,14:48:59
23.5441,87.3081066667,14:49:00
23.5441,87.3081066667,14:49:01
23.5441,87.3081066667,14:49:02
23.5440983333,87.3081066667,14:49:03
23.54409,87.3081,14:49:04
23.5440766667,87.30809,14:49:05
23.54406,87.3080766667,14:49:06
23.5440416667,87.3080633333,14:49:07
23.544025,87.3080483333,14:49:08
23.544005,87.3080333333,14:49:09
23.5439816667,87.3080183333,14:49:10
23.5439583333,87.3080033333,14:49:11
23.5439316667,87.307985,14:49:12
23.543905,87.3079683333,14:49:13
23.5438783333,87.30795,14:49:14
23.5438516667,87.3079333333,14:49:15
23.5438233333,87.307915,14:49:16
23.54379,87.3078933333,14:49:17
23.5437566667,87.30787,14:49:18
23.5437233333,87.307845,14:49:19
23.5436883333,87.30782,14:49:20
23.5436516667,87.3077933333,14:49:21
23.5436133333,87.3077683333,14:49:22
23.5435766667,87.3077433333,14:49:23
23.54354,87.3077166667,14:49:24
23.5435033333,87.3076916667,14:49:25
23.543465,87.307665,14:49:26
23.5434266667,87.3076383333,14:49:27
23.5433883333,87.3076116667,14:49:28
23.5433483333,87.3075833333,14:49:29
23.5433066667,87.3075566667,14:49:30
23.543265,87.3075283333,14:49:31
23.5432216667,87.3074966667,14:49:32
23.5431766667,87.307465,14:49:33
23.5431316667,87.3074333333,14:49:34
23.543085,87.3074016667,14:49:35
23.5430383333,87.3073683333,14:49:36
23.5429883333,87.3073333333,14:49:37
23.5429366667,87.3072983333,14:49:38
23.5428833333,87.3072633333,14:49:39
23.54283,87.307225,14:49:40
23.5427766667,87.3071883333,14:49:41
23.5427233333,87.30715,14:49:42
23.54267,87.3071133333,14:49:43
23.5426183333,87.3070766667,14:49:44
23.5425683333,87.3070433333,14:49:45
23.5425266667,87.3070116667,14:49:46
23.5424916667,87.3069866667,14:49:47
23.5424683333,87.30697,14:49:48
23.5424566667,87.3069633333,14:49:49
23.542455,87.3069566667,14:49:50
23.5424566667,87.3069533333,14:49:51
23.5424583333,87.3069516667,14:49:52
23.54246,87.3069483333,14:49:53
23.54246,87.3069483333,14:49:54
23.54246,87.3069483333,14:49:55
23.54246,87.3069483333,14:49:56
23.54246,87.3069483333,14:49:57
23.54246,87.3069483333,14:49:58
23.54246,87.3069483333,14:49:59
23.54246,87.3069483333,14:50:00
23.54246,87.3069483333,14:50:01
23.54246,87.3069483333,14:50:02
23.54246,87.3069483333,14:50:03
23.54246,87.3069483333,14:50:04
23.54246,87.3069483333,14:50:05
23.54246,87.3069483333,14:50:06
23.54246,87.3069483333,14:50:07
23.54246,87.3069483333,14:50:08
23.54246,87.3069483333,14:50:09
23.54246,87.3069483333,14:50:10
23.54246,87.3069483333,14:50:11
23.54246,87.3069483333,14:50:12
23.54246,87.3069483333,14:50:13
23.54246,87.3069483333,14:50:14
23.54246,87.3069483333,14:50:15
23.54246,87.3069483333,14:50:16
23.54246,87.3069483333,14:50:17
23.54246,87.3069483333,14:50:18
23.54246,87.3069483333,14:50:19
23.5424483333,87.30694,14:50:20
23.5424283333,87.3069266667,14:50:21
23.542405,87.3069133333,14:50:22
23.54238,87.3068983333,14:50:23
23.5423516667,87.3068833333,14:50:24
23.542325,87.3068666667,14:50:25
23.5422966667,87.3068483333,14:50:26
23.54227,87.30683,14:50:27
23.54224,87.3068133333,14:50:28
23.542215,87.3067933333,14:50:29
23.5421916667,87.3067716667,14:50:30
23.5421733333,87.306745,14:50:31
23.54216,87.306715,14:50:32
23.54215,87.30668,14:50:33
23.5421483333,87.30664,14:50:34
23.5421516667,87.3066016667,14:50:35
23.5421616667,87.3065666667,14:50:36
23.5421766667,87.3065316667,14:50:37
23.542195,87.3064933333,14:50:38
23.542215,87.306455,14:50:39
23.54224,87.3064133333,14:50:40
23.5422666667,87.3063716667,14:50:41
23.542295,87.3063266667,14:50:42
23.5423233333,87.3062816667,14:50:43
23.54235,87.306235,14:50:44
23.542375,87.30619,14:50:45
23.5424016667,87.3061433333,14:50:46
23.54243,87.3061,14:50:47
23.5424566667,87.3060566667,14:50:48
23.542485,87.306015,14:50:49
23.5425133333,87.3059716667,14:50:50
23.542545,87.3059266667,14:50:51
23.5425816667,87.3058816667,14:50:52
23.5426183333,87.30583,14:50:53
23.5426516667,87.3057783333,14:50:54
23.5426833333,87.3057216667,14:50:55
23.5427166667,87.3056666667,14:50:56
23.54275,87.3056116667,14:50:57
23.54278,87.3055566667,14:50:58
23.5428116667,87.3055016667,14:50:59
23.5428433333,87.3054433333,14:51:00
23.542875,87.305385,14:51:01
23.5429066667,87.3053266667,14:51:02
23.54294,87.3052716667,14:51:03
23.5429733333,87.3052133333,14:51:04
23.5430083333,87.3051533333,14:51:05
23.5430433333,87.305095,14:51:06
23.5430783333,87.3050366667,14:51:07
23.5431133333,87.3049766667,14:51:08
23.5431466667,87.30492,14:51:09
23.5431783333,87.3048666667,14:51:10
23.5432083333,87.304815,14:51:11
23.5432383333,87.304765,14:51:12
23.543265,87.3047183333,14:51:13
23.5432883333,87.3046783333,14:51:14
23.54331,87.30464,14:51:15
23.5433266667,87.3046083333,14:51:16
23.5433416667,87.304585,14:51:17
23.5433533333,87.3045716667,14:51:18
23.5433583333,87.3045666667,14:51:19
23.5433583333,87.3045666667,14:51:20
23.5433583333,87.3045666667,14:51:21
23.5433583333,87.3045666667,14:51:22
23.5433583333,87.3045666667,14:51:23
23.5433583333,87.304565,14:51:24
23.5433583333,87.304565,14:51:25
23.5433583333,87.304565,14:51:26
23.5433583333,87.304565,14:51:27
23.5433583333,87.304565,14:51:28
23.5433583333,87.304565,14:51:29
23.5433583333,87.304565,14:51:30
23.5433583333,87.304565,14:51:31
23.5433616667,87.3045616667,14:51:32
23.5433733333,87.30454,14:51:33
23.5433933333,87.3045166667,14:51:34
23.5434116667,87.3044883333,14:51:35
23.54343,87.3044616667,14:51:36
23.5434483333,87.3044316667,14:51:37
23.5434716667,87.304395,14:51:38
23.5434983333,87.3043583333,14:51:39
23.543525,87.3043166667,14:51:40
23.5435516667,87.3042733333,14:51:41
23.54358,87.3042283333,14:51:42
23.5436066667,87.3041816667,14:51:43
23.5436333333,87.30413,14:51:44
23.5436666667,87.304075,14:51:45
23.5436983333,87.3040166667,14:51:46
23.5437316667,87.303955,14:51:47
23.5437666667,87.3038933333,14:51:48
23.5438,87.30383,14:51:49
23.5438366667,87.3037666667,14:51:50
23.543875,87.3037033333,14:51:51
23.5439133333,87.30364,14:51:52
23.5439483333,87.3035766667,14:51:53
23.5439833333,87.3035133333,14:51:54
23.54402,87.3034516667,14:51:55
23.5440566667,87.30339,14:51:56
23.5440916667,87.3033283333,14:51:57
23.5441283333,87.303265,14:51:58
23.544165,87.3032,14:51:59
23.5442016667,87.3031366667,14:52:00
23.54424,87.3030716667,14:52:01
23.5442783333,87.3030083333,14:52:02
23.5443166667,87.3029416667,14:52:03
23.5443516667,87.3028733333,14:52:04
23.54439,87.3028066667,14:52:05
23.5444266667,87.3027433333,14:52:06
23.544465,87.3026833333,14:52:07
23.5445016667,87.3026233333,14:52:08
23.5445383333,87.3025666667,14:52:09
23.5445733333,87.3025133333,14:52:10
23.5446066667,87.3024616667,14:52:11
23.5446333333,87.30241,14:52:12
23.5446583333,87.3023633333,14:52:13
23.5446783333,87.3023216667,14:52:14
23.5446966667,87.3022816667,14:52:15
23.5447083333,87.3022416667,14:52:16
23.5447166667,87.3022033333,14:52:17
23.5447133333,87.3021666667,14:52:18
23.5447016667,87.30213,14:52:19
23.5446833333,87.3021016667,14:52:20
23.5446583333,87.3020783333,14:52:21
23.544635,87.302065,14:52:22
23.544615,87.3020516667,14:52:23
23.5446033333,87.3020466667,14:52:24
23.5446,87.302045,14:52:25
23.5445983333,87.302045,14:52:26
23.5445966667,87.3020466667,14:52:27
23.5445966667,87.3020466667,14:52:28
23.5445966667,87.3020483333,14:52:29
23.5445966667,87.3020483333,14:52:30
23.5445966667,87.3020483333,14:52:31
23.5445966667,87.3020483333,14:52:32
23.5445966667,87.3020483333,14:52:33
23.5445966667,87.3020483333,14:52:34
23.5445966667,87.3020483333,14:52:35
23.5445966667,87.3020483333,14:52:36
23.5445966667,87.3020483333,14:52:37
23.5445966667,87.3020483333,14:52:38
23.5445966667,87.3020466667,14:52:39
23.5445833333,87.30204,14:52:40
23.5445533333,87.3020316667,14:52:41
23.5445233333,87.3020183333,14:52:42
23.5444933333,87.302,14:52:43
23.5444633333,87.3019783333,14:52:44
23.5444283333,87.301955,14:52:45
23.5443883333,87.30193,14:52:46
23.5443416667,87.301905,14:52:47
23.54429,87.3018733333,14:52:48
23.5442383333,87.3018383333,14:52:49
23.544185,87.3018016667,14:52:50
23.5441316667,87.301765,14:52:51
23.5440816667,87.3017266667,14:52:52
23.54403,87.3016883333,14:52:53
23.54398,87.30165,14:52:54
23.5439283333,87.30161,14:52:55
23.543875,87.30157,14:52:56
23.54382,87.3015316667,14:52:57
23.5437616667,87.3014983333,14:52:58
23.5437016667,87.301465,14:52:59
23.5436416667,87.30143,14:53:00
23.5435833333,87.3013916667,14:53:01
23.5435266667,87.301355,14:53:02
23.5434716667,87.3013166667,14:53:03
23.54342,87.30128,14:53:04
23.5433716667,87.3012466667,14:53:05
23.5433266667,87.3012133333,14:53:06
23.5432866667,87.301185,14:53:07
23.5432533333,87.30116,14:53:08
23.543225,87.3011383333,14:53:09
23.5432016667,87.3011216667,14:53:10
23.543185,87.30111,14:53:11
23.54318,87.3011066667,14:53:12
23.54318,87.301105,14:53:13
23.54318,87.30111,14:53:14
23.5431816667,87.30111,14:53:15
23.54318,87.30111,14:53:16
23.5431733333,87.301105,14:53:17
23.5431533333,87.3010916667,14:53:18
23.5431283333,87.3010766667,14:53:19
23.5430966667,87.301055,14:53:20
23.543065,87.3010333333,14:53:21
23.5430316667,87.30101,14:53:22
23.5429966667,87.3009866667,14:53:23
23.5429616667,87.3009616667,14:53:24
23.5429216667,87.3009316667,14:53:25
23.5428816667,87.3009016667,14:53:26
23.5428366667,87.3008733333,14:53:27
23.5427883333,87.3008416667,14:53:28
23.5427366667,87.3008066667,14:53:29
23.542685,87.30077,14:53:30
23.542635,87.3007333333,14:53:31
23.542585,87.3006966667,14:53:32
23.5425316667,87.3006583333,14:53:33
23.54248,87.30062,14:53:34
23.542425,87.3005833333,14:53:35
23.54237,87.300545,14:53:36
23.5423133333,87.300505,14:53:37
23.5422566667,87.3004633333,14:53:38
23.5422033333,87.300425,14:53:39
23.5421516667,87.300385,14:53:40
23.5421,87.3003483333,14:53:41
23.5420483333,87.3003133333,14:53:42
23.5419966667,87.3002783333,14:53:43
23.5419466667,87.300245,14:53:44
23.5419,87.3002133333,14:53:45
23.5418533333,87.300185,14:53:46
23.5418116667,87.3001583333,14:53:47
23.5417766667,87.3001366667,14:53:48
23.5417533333,87.3001183333,14:53:49
