latitude,longitude,timestamp,altitude
23.4945516667,87.3171716667,12:32:56,70.1
23.4945516667,87.3171716667,12:32:57,70.1
23.4945516667,87.3171716667,12:32:58,70.1
23.4945516667,87.3171716667,12:32:59,70.1
23.4945516667,87.3171716667,12:33:00,70.1
23.4945516667,87.3171716667,12:33:01,70.1
23.4945516667,87.3171716667,12:33:02,70.1
23.4945516667,87.3171716667,12:33:03,70.1
23.4945516667,87.3171716667,12:33:04,70.1
23.4945516667,87.3171716667,12:33:05,70.1
23.4945516667,87.3171716667,12:33:06,70.1
23.4945516667,87.3171716667,12:33:07,70.1
23.4945516667,87.3171716667,12:33:08,70.1
23.4945516667,87.3171716667,12:33:09,70.1
23.4945516667,87.3171716667,12:33:10,70.1
23.4945516667,87.3171716667,12:33:11,70.1
23.4945516667,87.3171716667,12:33:12,70.1
23.4945516667,87.3171716667,12:33:13,70.1
23.4945516667,87.3171716667,12:33:14,70.1
23.4945516667,87.3171716667,12:33:15,70.1
23.4945516667,87.3171716667,12:33:16,70.1
23.4945516667,87.3171716667,12:33:17,70.1
23.4945516667,87.3171716667,12:33:18,70.1
23.4945516667,87.3171716667,12:33:19,70.1
23.4945516667,87.3171716667,12:33:20,70.1
23.4945516667,87.3171716667,12:33:21,70.1
23.4945516667,87.3171716667,12:33:22,70.1
23.4945516667,87.3171716667,12:33:23,70.1
23.4945516667,87.3171716667,12:33:24,70.1
23.4945516667,87.3171716667,12:33:25,70.1
23.4945516667,87.3171716667,12:33:26,70.1
23.4945516667,87.3171716667,12:33:27,70.1
23.4945516667,87.3171716667,12:33:28,70.1
23.4945516667,87.3171716667,12:33:29,70.1
23.4945516667,87.3171716667,12:33:30,70.1
23.4945516667,87.3171716667,12:33:31,70.1
23.4945516667,87.3171716667,12:33:32,70.1
23.4945516667,87.3171716667,12:33:33,70.1
23.4945516667,87.3171716667,12:33:34,70.1
23.4945516667,87.3171716667,12:33:35,70.1
23.4945516667,87.3171716667,12:33:36,70.1
23.4945516667,87.3171716667,12:33:37,70.1
23.4945516667,87.3171716667,12:33:38,70.1
23.4945516667,87.3171716667,12:33:39,70.1
23.4945516667,87.3171716667,12:33:40,70.1
23.4945516667,87.3171716667,12:33:41,70.1
23.4945516667,87.3171716667,12:33:42,70.1
23.4945516667,87.3171716667,12:33:43,70.1
23.4945516667,87.3171716667,12:33:44,70.1
23.4945516667,87.3171716667,12:33:45,70.1
23.4945516667,87.3171716667,12:33:46,70.1
23.4945516667,87.3171716667,12:33:47,70.1
23.4945516667,87.3171716667,12:33:48,70.1
23.4945516667,87.3171716667,12:33:49,70.1
23.4945516667,87.3171716667,12:33:50,70.1
23.4945516667,87.3171716667,12:33:51,70.1
23.4945516667,87.3171716667,12:33:52,70.1
23.4945516667,87.3171716667,12:33:53,70.1
23.4945516667,87.3171716667,12:33:54,70.1
23.4945516667,87.3171716667,12:33:55,70.1
23.4945516667,87.3171716667,12:33:56,70.1
23.4945516667,87.3171716667,12:33:57,70.1
23.4945516667,87.3171716667,12:33:58,70.1
23.4945516667,87.3171716667,12:33:59,70.1
23.4945516667,87.3171716667,12:34:00,70.1
23.4945516667,87.3171716667,12:34:01,70.1
23.4945516667,87.3171716667,12:34:02,70.1
23.4945516667,87.3171716667,12:34:03,70.1
23.4945516667,87.3171716667,12:34:04,70.1
23.4945516667,87.3171716667,12:34:05,70.1
23.4945516667,87.3171716667,12:34:06,70.1
23.4945516667,87.3171716667,12:34:07,70.1
23.4945516667,87.3171716667,12:34:08,70.1
23.4945516667,87.3171716667,12:34:09,70.1
23.4945516667,87.3171716667,12:34:10,70.1
23.4945516667,87.3171716667,12:34:11,70.1
23.4945516667,87.3171716667,12:34:12,70.1
23.4945516667,87.3171716667,12:34:13,70.1
23.4945516667,87.3171716667,12:34:14,70.1
23.4945516667,87.3171716667,12:34:15,70.1
23.4945516667,87.3171716667,12:34:16,70.1
23.4945516667,87.3171716667,12:34:17,70.1
23.4945516667,87.3171716667,12:34:18,70.1
23.4945516667,87.3171716667,12:34:19,70.1
23.4945516667,87.3171716667,12:34:20,70.1
23.4945516667,87.3171716667,12:34:21,70.1
23.4945516667,87.3171716667,12:34:22,70.1
23.4945516667,87.3171716667,12:34:23,70.1
23.4945516667,87.3171716667,12:34:24,70.1
23.4945516667,87.3171716667,12:34:25,70.1
23.4945516667,87.3171716667,12:34:26,70.1
23.4945516667,87.3171716667,12:34:27,70.1
23.4945516667,87.3171716667,12:34:28,70.1
23.4945516667,87.3171716667,12:34:29,70.1
23.4945516667,87.3171716667,12:34:30,70.1
23.4945516667,87.3171716667,12:34:31,70.1
23.4945516667,87.3171716667,12:34:32,70.1
23.4945516667,87.3171716667,12:34:33,70.1
23.4945516667,87.3171716667,12:34:34,70.1
23.4945516667,87.3171716667,12:34:35,70.1
23.4945516667,87.3171716667,12:34:36,70.1
23.4945516667,87.3171716667,12:34:37,70.1
23.4945516667,87.3171716667,12:34:38,70.1
23.4945516667,87.3171716667,12:34:39,70.1
23.4945516667,87.3171716667,12:34:40,70.1
23.4945516667,87.3171716667,12:34:41,70.1
23.4945516667,87.3171716667,12:34:42,70.1
23.4945516667,87.3171716667,12:34:43,70.1
23.4945516667,87.3171716667,12:34:44,70.1
23.4945516667,87.3171716667,12:34:45,70.1
23.4945516667,87.3171716667,12:34:46,70.1
23.4945516667,87.3171716667,12:34:47,70.1
