latitude,longitude,timestamp,altitude
23.49454,87.3171733333,14:52:22,70.6
23.49454,87.3171733333,14:52:23,70.6
23.49454,87.3171733333,14:52:24,70.6
23.49454,87.3171733333,14:52:25,70.6
23.49454,87.3171733333,14:52:26,70.6
23.49454,87.3171733333,14:52:27,70.6
23.49454,87.3171733333,14:52:28,70.5
23.49454,87.3171733333,14:52:29,70.5
23.49454,87.3171733333,14:52:30,70.5
23.49454,87.3171733333,14:52:31,70.5
23.49454,87.3171733333,14:52:32,70.5
23.49454,87.3171733333,14:52:33,70.6
23.49454,87.3171733333,14:52:34,70.6
23.49454,87.3171733333,14:52:35,70.6
23.49454,87.3171733333,14:52:36,70.6
23.49454,87.3171733333,14:52:37,70.6
23.49454,87.3171733333,14:52:38,70.6
23.49454,87.3171733333,14:52:39,70.6
23.49454,87.3171733333,14:52:40,70.6
23.49454,87.3171733333,14:52:41,70.6
23.49454,87.3171733333,14:52:42,70.6
23.49454,87.3171733333,14:52:43,70.6
23.49454,87.3171733333,14:52:44,70.6
23.49454,87.3171733333,14:52:45,70.6
23.49454,87.3171733333,14:52:46,70.6
23.49454,87.3171733333,14:52:47,70.6
23.49454,87.3171733333,14:52:48,70.6
23.49454,87.3171733333,14:52:49,70.6
23.49454,87.3171733333,14:52:50,70.6
23.4945383333,87.3171733333,14:52:51,70.6
23.4945383333,87.3171733333,14:52:52,70.6
23.4945383333,87.3171733333,14:52:53,70.6
23.4945383333,87.3171733333,14:52:54,70.6
23.4945383333,87.3171733333,14:52:55,70.6
23.4945383333,87.3171733333,14:52:56,70.6
23.4945383333,87.3171733333,14:52:57,70.6
23.4945383333,87.3171733333,14:52:58,70.6
23.4945383333,87.3171733333,14:52:59,70.6
23.4945383333,87.3171733333,14:53:00,70.6
23.4945383333,87.3171733333,14:53:01,70.6
23.4945383333,87.3171733333,14:53:02,70.6
23.4945383333,87.3171733333,14:53:03,70.6
23.4945383333,87.3171733333,14:53:04,70.6
23.4945383333,87.3171733333,14:53:05,70.6
23.4945383333,87.3171733333,14:53:06,70.6
23.4945383333,87.3171733333,14:53:07,70.6
23.4945383333,87.3171733333,14:53:08,70.6
23.4945383333,87.3171733333,14:53:09,70.6
23.4945383333,87.3171733333,14:53:10,70.6
23.4945383333,87.3171733333,14:53:11,70.6
23.4945383333,87.3171733333,14:53:12,70.6
23.4945383333,87.3171733333,14:53:13,70.6
23.4945383333,87.3171733333,14:53:14,70.6
23.4945383333,87.3171733333,14:53:15,70.6
23.4945383333,87.3171733333,14:53:16,70.6
23.4945383333,87.3171733333,14:53:17,70.6
23.4945383333,87.3171733333,14:53:18,70.6
23.4945383333,87.3171733333,14:53:19,70.6
23.4945383333,87.3171733333,14:53:20,70.6
23.4945383333,87.3171733333,14:53:21,70.6
23.4945383333,87.3171733333,14:53:22,70.6
23.4945383333,87.3171733333,14:53:23,70.6
