latitude,longitude,timestamp,altitude
23.4945316667,87.317155,17:48:01,70.8
23.4945316667,87.317155,17:48:02,70.7
23.4945316667,87.317155,17:48:03,70.7
23.4945316667,87.317155,17:48:04,70.7
23.4945316667,87.317155,17:48:05,70.7
23.4945316667,87.317155,17:48:06,70.7
23.4945316667,87.317155,17:48:07,70.7
23.4945316667,87.317155,17:48:08,70.7
23.4945316667,87.317155,17:48:09,70.7
23.4945316667,87.317155,17:48:10,70.7
23.4945316667,87.317155,17:48:11,70.7
23.4945316667,87.317155,17:48:12,70.7
23.4945316667,87.317155,17:48:13,70.7
23.4945316667,87.317155,17:48:14,70.7
23.4945316667,87.317155,17:48:15,70.7
23.4945316667,87.317155,17:48:16,70.7
23.4945316667,87.317155,17:48:17,70.7
23.4945316667,87.317155,17:48:18,70.7
23.4945316667,87.3171533333,17:48:19,70.7
23.4945316667,87.3171533333,17:48:20,70.7
23.4945316667,87.3171533333,17:48:21,70.7
23.4945316667,87.3171533333,17:48:22,70.7
23.4945316667,87.3171533333,17:48:23,70.7
23.4945316667,87.3171533333,17:48:24,70.7
23.4945316667,87.3171533333,17:48:25,70.7
23.4945316667,87.3171533333,17:48:26,70.7
23.4945316667,87.3171533333,17:48:27,70.7
23.4945316667,87.3171533333,17:48:28,70.7
23.4945316667,87.3171533333,17:48:29,70.7
23.49453,87.3171533333,17:48:30,70.7
23.4945283333,87.3171533333,17:48:31,70.7
23.4945266667,87.3171533333,17:48:32,70.7
23.494525,87.3171533333,17:48:33,70.7
23.4945233333,87.3171533333,17:48:34,70.6
23.4945216667,87.3171533333,17:48:35,70.6
23.49452,87.3171533333,17:48:36,70.6
23.49452,87.3171533333,17:48:37,70.6
23.4945183333,87.3171533333,17:48:38,70.5
23.4945166667,87.3171533333,17:48:39,70.5
23.494515,87.3171516667,17:48:40,70.5
23.49451,87.31715,17:48:41,70.5
23.4945033333,87.3171483333,17:48:42,70.6
23.4944966667,87.3171466667,17:48:43,70.6
23.4944916667,87.317145,17:48:44,70.6
23.4944866667,87.3171433333,17:48:45,70.7
23.4944816667,87.3171433333,17:48:46,70.8
23.4944783333,87.3171433333,17:48:47,70.9
23.4944766667,87.3171433333,17:48:48,70.9
23.4944733333,87.3171416667,17:48:49,71.0
23.494475,87.3171416667,17:48:50,71.0
23.4944733333,87.3171416667,17:48:51,71.0
23.4944733333,87.3171416667,17:48:52,71.0
23.4944716667,87.3171416667,17:48:53,71.0
23.4944666667,87.3171416667,17:48:54,71.1
23.4944633333,87.31714,17:48:55,71.1
23.49446,87.3171383333,17:48:56,71.1
23.4944566667,87.3171383333,17:48:57,71.1
23.494455,87.3171383333,17:48:58,71.1
23.4944533333,87.3171383333,17:48:59,71.1
23.4944533333,87.3171383333,17:49:00,71.1
23.49445,87.3171383333,17:49:01,71.1
23.494445,87.3171366667,17:49:02,71.0
23.49444,87.3171366667,17:49:03,71.0
23.494435,87.317135,17:49:04,70.9
23.49443,87.3171333333,17:49:05,70.8
23.494425,87.317135,17:49:06,70.9
23.4944233333,87.317135,17:49:07,71.1
23.4944216667,87.317135,17:49:08,71.2
23.4944183333,87.3171366667,17:49:09,71.3
23.4944183333,87.3171366667,17:49:10,71.3
23.4944183333,87.3171366667,17:49:11,71.3
23.4944183333,87.3171366667,17:49:12,71.3
23.4944183333,87.3171366667,17:49:13,71.4
23.4944183333,87.3171366667,17:49:14,71.4
23.494415,87.3171366667,17:49:15,71.4
23.49441,87.3171366667,17:49:16,71.3
23.4944066667,87.317135,17:49:17,71.3
23.4944033333,87.317135,17:49:18,71.2
23.4944016667,87.3171333333,17:49:19,71.2
23.4944,87.3171333333,17:49:20,71.2
23.4944,87.3171316667,17:49:21,71.1
23.4943983333,87.3171333333,17:49:22,71.1
23.4943983333,87.3171333333,17:49:23,71.1
23.4943983333,87.3171333333,17:49:24,71.1
23.4943983333,87.3171333333,17:49:25,71.1
23.4943983333,87.3171333333,17:49:26,71.0
23.4943983333,87.3171333333,17:49:27,71.0
23.4943966667,87.3171333333,17:49:28,71.0
23.4943983333,87.3171333333,17:49:29,71.0
23.4943966667,87.3171316667,17:49:30,70.9
23.494395,87.3171316667,17:49:31,70.9
23.49439,87.3171333333,17:49:32,70.8
23.4943833333,87.3171333333,17:49:33,70.7
23.4943733333,87.3171333333,17:49:34,70.7
23.494365,87.3171333333,17:49:35,70.7
23.4943583333,87.3171333333,17:49:36,70.8
23.4943566667,87.3171316667,17:49:37,70.8
23.494355,87.3171316667,17:49:38,70.9
23.4943533333,87.3171316667,17:49:39,70.9
23.4943533333,87.31713,17:49:40,70.9
23.4943533333,87.3171316667,17:49:41,70.9
23.4943533333,87.3171316667,17:49:42,70.9
23.4943533333,87.3171316667,17:49:43,70.9
23.4943533333,87.3171316667,17:49:44,70.9
23.4943533333,87.3171316667,17:49:45,70.9
23.4943533333,87.3171316667,17:49:46,70.9
23.4943516667,87.3171333333,17:49:47,70.9
23.4943483333,87.3171333333,17:49:48,70.8
23.4943433333,87.3171316667,17:49:49,70.7
23.49434,87.3171316667,17:49:50,70.6
23.494335,87.3171283333,17:49:51,70.5
23.49433,87.3171266667,17:49:52,70.4
23.4943233333,87.317125,17:49:53,70.3
23.494315,87.3171233333,17:49:54,70.2
23.494305,87.3171216667,17:49:55,70.3
23.4942933333,87.3171183333,17:49:56,70.4
23.4942833333,87.317115,17:49:57,70.5
23.4942733333,87.3171116667,17:49:58,70.6
23.494265,87.3171083333,17:49:59,70.7
23.494255,87.317105,17:50:00,70.9
23.4942483333,87.3171,17:50:01,71.0
23.4942433333,87.3170966667,17:50:02,70.8
23.4942366667,87.31709,17:50:03,70.8
23.4942266667,87.317085,17:50:04,70.8
23.494215,87.317075,17:50:05,70.6
23.4942066667,87.3170716667,17:50:06,70.5
23.4941983333,87.3170633333,17:50:07,70.6
23.4941916667,87.3170583333,17:50:08,70.7
23.4941833333,87.317055,17:50:09,70.7
23.4941766667,87.3170516667,17:50:10,70.6
23.4941683333,87.3170483333,17:50:11,70.6
23.4941616667,87.3170433333,17:50:12,70.5
23.4941566667,87.3170383333,17:50:13,70.3
23.4941516667,87.317035,17:50:14,70.1
23.4941483333,87.31703,17:50:15,69.9
23.4941433333,87.3170283333,17:50:16,69.7
23.4941383333,87.3170233333,17:50:17,69.6
23.4941316667,87.3170183333,17:50:18,69.4
23.4941216667,87.3170133333,17:50:19,69.4
23.4941083333,87.3170066667,17:50:20,69.4
23.4940933333,87.3169983333,17:50:21,69.3
23.49408,87.31699,17:50:22,69.3
23.4940633333,87.3169833333,17:50:23,69.3
23.494045,87.3169783333,17:50:24,69.7
23.49403,87.31697,17:50:25,69.7
23.4940133333,87.3169616667,17:50:26,69.9
23.4939983333,87.3169516667,17:50:27,69.9
23.4939816667,87.31694,17:50:28,69.9
23.4939666667,87.31693,17:50:29,69.8
23.4939516667,87.3169183333,17:50:30,69.7
23.4939383333,87.3169083333,17:50:31,69.9
23.4939233333,87.3169,17:50:32,70.1
23.4939066667,87.3168933333,17:50:33,70.2
23.4938916667,87.3168866667,17:50:34,70.3
23.493875,87.3168783333,17:50:35,70.5
23.4938583333,87.3168716667,17:50:36,70.4
23.4938483333,87.3168633333,17:50:37,70.4
23.4938416667,87.3168566667,17:50:38,70.5
23.4938383333,87.3168533333,17:50:39,70.6
23.493835,87.316855,17:50:40,70.7
23.4938316667,87.316855,17:50:41,70.8
23.4938266667,87.3168533333,17:50:42,71.0
23.4938183333,87.3168483333,17:50:43,71.1
23.4938066667,87.31684,17:50:44,71.2
23.4937933333,87.31683,17:50:45,71.3
