latitude,longitude,timestamp,altitude
23.4945716667,87.3171583333,18:51:58,73.9
23.4945716667,87.3171583333,18:51:59,73.9
23.4945716667,87.3171583333,18:52:00,73.9
23.4945716667,87.3171583333,18:52:01,73.9
23.4945716667,87.3171583333,18:52:02,73.9
23.4945716667,87.3171583333,18:52:03,73.9
23.4945716667,87.3171583333,18:52:04,73.9
23.4945716667,87.3171583333,18:52:05,73.9
23.4945716667,87.3171583333,18:52:06,73.9
23.4945716667,87.3171583333,18:52:07,73.9
23.4945716667,87.3171583333,18:52:08,73.9
23.4945716667,87.3171583333,18:52:09,73.9
23.4945716667,87.3171583333,18:52:10,73.9
23.4945716667,87.3171583333,18:52:11,73.9
23.4945716667,87.3171583333,18:52:12,73.9
23.4945716667,87.3171583333,18:52:13,73.9
23.4945716667,87.3171583333,18:52:14,73.9
23.4945716667,87.3171583333,18:52:15,73.9
23.4945716667,87.3171583333,18:52:16,73.9
23.4945716667,87.3171583333,18:52:17,73.9
23.4945716667,87.3171583333,18:52:18,73.9
23.4945716667,87.3171583333,18:52:19,73.9
23.4945716667,87.3171583333,18:52:20,73.9
23.49457,87.3171583333,18:52:21,73.9
23.49457,87.3171583333,18:52:22,73.9
23.49457,87.3171583333,18:52:23,73.9
23.49457,87.3171583333,18:52:24,73.9
23.49457,87.3171583333,18:52:25,73.9
23.49457,87.3171583333,18:52:26,73.9
23.49457,87.3171583333,18:52:27,73.9
23.49457,87.3171583333,18:52:28,73.9
23.49457,87.3171583333,18:52:29,73.9
23.49457,87.3171583333,18:52:30,73.9
23.49457,87.3171583333,18:52:31,73.9
23.49457,87.3171583333,18:52:32,73.9
23.49457,87.3171583333,18:52:33,73.9
23.49457,87.3171583333,18:52:34,73.9
23.49457,87.3171583333,18:52:35,73.9
23.49457,87.3171583333,18:52:36,73.9
23.49457,87.3171583333,18:52:37,73.9
23.49457,87.3171583333,18:52:38,73.9
23.49457,87.3171583333,18:52:39,73.9
23.49457,87.3171583333,18:52:40,73.9
23.49457,87.3171583333,18:52:41,73.9
23.49457,87.3171583333,18:52:42,73.9
23.49457,87.3171583333,18:52:43,73.9
