latitude,longitude,timestamp,altitude
23.49454,87.3171666667,09:46:34,76.3
23.49454,87.3171666667,09:46:35,76.2
23.49454,87.317165,09:46:36,76.2
23.49454,87.3171666667,09:46:37,76.2
23.49454,87.3171666667,09:46:38,76.2
23.49454,87.317165,09:46:39,76.3
23.49454,87.317165,09:46:40,76.3
23.49454,87.317165,09:46:41,76.3
23.49454,87.317165,09:46:42,76.3
23.49454,87.317165,09:46:43,76.3
23.49454,87.317165,09:46:44,76.3
23.49454,87.317165,09:46:45,76.3
23.4945383333,87.317165,09:46:46,76.3
23.4945383333,87.317165,09:46:47,76.3
23.4945383333,87.317165,09:46:48,76.3
23.4945383333,87.317165,09:46:49,76.3
23.4945383333,87.317165,09:46:50,76.4
23.4945383333,87.317165,09:46:51,76.4
23.4945383333,87.317165,09:46:52,76.4
23.4945383333,87.317165,09:46:53,76.4
23.4945383333,87.317165,09:46:54,76.4
23.4945383333,87.317165,09:46:55,76.4
23.4945383333,87.317165,09:46:56,76.4
23.4945383333,87.317165,09:46:57,76.4
23.4945383333,87.317165,09:46:58,76.4
23.4945383333,87.317165,09:46:59,76.4
23.4945383333,87.317165,09:47:00,76.4
23.4945383333,87.317165,09:47:01,76.4
23.4945383333,87.317165,09:47:02,76.4
23.4945383333,87.317165,09:47:03,76.4
23.4945383333,87.317165,09:47:04,76.4
23.4945366667,87.317165,09:47:05,76.4
23.494535,87.317165,09:47:06,76.4
23.4945316667,87.317165,09:47:07,76.4
23.49453,87.3171666667,09:47:08,76.4
23.4945283333,87.3171666667,09:47:09,76.4
23.4945266667,87.3171666667,09:47:10,76.4
23.494525,87.3171666667,09:47:11,76.5
23.4945233333,87.317165,09:47:12,76.5
23.4945233333,87.317165,09:47:13,76.5
23.4945233333,87.317165,09:47:14,76.5
23.4945233333,87.3171666667,09:47:15,76.5
23.4945216667,87.3171666667,09:47:16,76.5
23.4945166667,87.3171666667,09:47:17,76.5
23.4945083333,87.3171666667,09:47:18,76.5
23.4945016667,87.3171666667,09:47:19,76.4
23.494495,87.317165,09:47:20,76.4
23.49449,87.317165,09:47:21,76.4
23.4944866667,87.317165,09:47:22,76.4
23.4944833333,87.317165,09:47:23,76.4
23.4944816667,87.3171633333,09:47:24,76.3
23.49448,87.3171633333,09:47:25,76.5
23.49448,87.3171633333,09:47:26,76.5
23.4944816667,87.3171633333,09:47:27,76.5
23.4944816667,87.3171633333,09:47:28,76.5
23.4944816667,87.3171633333,09:47:29,76.5
23.4944816667,87.3171633333,09:47:30,76.5
23.49448,87.3171616667,09:47:31,76.5
23.49448,87.3171616667,09:47:32,76.5
23.49448,87.3171616667,09:47:33,76.6
23.49448,87.3171633333,09:47:34,76.6
23.49448,87.3171616667,09:47:35,76.6
23.49448,87.3171633333,09:47:36,76.6
23.49448,87.3171633333,09:47:37,76.6
23.49448,87.3171633333,09:47:38,76.6
23.49448,87.3171633333,09:47:39,76.6
23.49448,87.3171633333,09:47:40,76.6
23.49448,87.3171633333,09:47:41,76.6
23.49448,87.3171633333,09:47:42,76.6
23.49448,87.3171633333,09:47:43,76.6
23.49448,87.3171633333,09:47:44,76.6
23.49448,87.3171633333,09:47:45,76.6
23.49448,87.3171633333,09:47:46,76.6
23.49448,87.3171616667,09:47:47,76.6
23.49448,87.3171616667,09:47:48,76.6
23.49448,87.3171616667,09:47:49,76.6
23.49448,87.3171616667,09:47:50,76.6
23.49448,87.3171616667,09:47:51,76.6
23.49448,87.3171616667,09:47:52,76.6
23.49448,87.3171616667,09:47:53,76.6
23.49448,87.3171616667,09:47:54,76.6
23.49448,87.3171616667,09:47:55,76.6
23.49448,87.3171616667,09:47:56,76.6
23.49448,87.3171616667,09:47:57,76.6
23.49448,87.3171616667,09:47:58,76.6
23.49448,87.3171616667,09:47:59,76.6
23.49448,87.3171616667,09:48:00,76.6
23.49448,87.3171616667,09:48:01,76.6
23.49448,87.3171616667,09:48:02,76.6
23.49448,87.3171616667,09:48:03,76.6
23.49448,87.3171616667,09:48:04,76.6
23.49448,87.3171616667,09:48:05,76.6
23.49448,87.3171616667,09:48:06,76.6
23.4944783333,87.3171616667,09:48:07,76.6
23.4944783333,87.3171616667,09:48:08,76.6
23.4944783333,87.3171616667,09:48:09,76.6
23.4944783333,87.3171616667,09:48:10,76.6
23.4944783333,87.3171616667,09:48:11,76.6
23.4944783333,87.3171616667,09:48:12,76.6
23.4944783333,87.3171616667,09:48:13,76.6
23.4944783333,87.3171633333,09:48:14,76.6
23.4944733333,87.3171633333,09:48:15,76.6
23.4944666667,87.3171616667,09:48:16,76.6
23.4944583333,87.31716,09:48:17,76.6
23.49445,87.3171583333,09:48:18,76.6
23.49444,87.3171566667,09:48:19,76.6
23.4944316667,87.3171566667,09:48:20,76.6
23.4944233333,87.3171566667,09:48:21,76.7
23.4944166667,87.317155,09:48:22,76.6
23.4944083333,87.317155,09:48:23,76.7
23.4944016667,87.317155,09:48:24,76.7
23.4943966667,87.3171533333,09:48:25,76.7
23.4943916667,87.3171516667,09:48:26,76.7
23.4943883333,87.3171516667,09:48:27,76.7
23.4943866667,87.31715,09:48:28,76.7
23.4943833333,87.31715,09:48:29,76.8
23.494385,87.31715,09:48:30,76.8
23.494385,87.31715,09:48:31,76.8
23.494385,87.31715,09:48:32,76.8
23.494385,87.31715,09:48:33,76.8
23.494385,87.31715,09:48:34,76.8
23.494385,87.31715,09:48:35,76.8
23.494385,87.31715,09:48:36,76.8
23.494385,87.31715,09:48:37,76.8
23.494385,87.31715,09:48:38,76.8
23.494385,87.31715,09:48:39,76.8
23.494385,87.31715,09:48:40,76.8
23.494385,87.31715,09:48:41,76.8
23.494385,87.31715,09:48:42,76.8
23.494385,87.31715,09:48:43,76.8
23.494385,87.31715,09:48:44,76.8
23.494385,87.31715,09:48:45,76.8
23.494385,87.31715,09:48:46,76.8
23.494385,87.31715,09:48:47,76.8
23.494385,87.31715,09:48:48,76.8
23.494385,87.31715,09:48:49,76.8
23.494385,87.31715,09:48:50,76.8
23.494385,87.31715,09:48:51,76.8
23.494385,87.31715,09:48:52,76.8
23.494385,87.31715,09:48:53,76.8
23.494385,87.31715,09:48:54,76.8
23.494385,87.31715,09:48:55,76.8
23.494385,87.31715,09:48:56,76.8
23.494385,87.31715,09:48:57,76.8
23.494385,87.31715,09:48:58,76.8
23.494385,87.31715,09:48:59,76.8
23.494385,87.31715,09:49:00,76.8
23.494385,87.31715,09:49:01,76.8
23.494385,87.31715,09:49:02,76.8
23.494385,87.31715,09:49:03,76.8
23.494385,87.31715,09:49:04,76.8
23.494385,87.31715,09:49:05,76.8
23.494385,87.31715,09:49:06,76.8
23.494385,87.31715,09:49:07,76.8
23.494385,87.3171483333,09:49:08,76.8
23.494385,87.3171483333,09:49:09,76.8
23.494385,87.3171483333,09:49:10,76.8
23.494385,87.3171483333,09:49:11,76.8
23.494385,87.3171483333,09:49:12,76.8
23.494385,87.3171483333,09:49:13,76.8
23.494385,87.3171483333,09:49:14,76.8
23.494385,87.3171483333,09:49:15,76.8
23.494385,87.3171483333,09:49:16,76.8
23.494385,87.3171483333,09:49:17,76.8
23.494385,87.3171483333,09:49:18,76.8
23.494385,87.3171483333,09:49:19,76.8
23.494385,87.3171483333,09:49:20,76.8
23.494385,87.3171483333,09:49:21,76.8
23.494385,87.3171483333,09:49:22,76.8
23.494385,87.3171483333,09:49:23,76.8
23.494385,87.3171483333,09:49:24,76.8
23.494385,87.3171483333,09:49:25,76.8
23.494385,87.3171483333,09:49:26,76.8
23.494385,87.3171483333,09:49:27,76.8
23.494385,87.3171483333,09:49:28,76.8
23.4943833333,87.3171483333,09:49:29,76.8
23.4943816667,87.3171483333,09:49:30,76.8
23.4943766667,87.3171483333,09:49:31,76.8
23.4943716667,87.3171483333,09:49:32,76.8
23.494365,87.3171483333,09:49:33,76.8
23.4943583333,87.3171483333,09:49:34,76.8
23.4943516667,87.3171483333,09:49:35,76.9
23.4943466667,87.3171483333,09:49:36,76.8
23.49434,87.3171466667,09:49:37,76.8
23.494335,87.3171466667,09:49:38,76.9
23.4943266667,87.317145,09:49:39,77.0
23.4943216667,87.3171433333,09:49:40,77.0
23.4943183333,87.3171416667,09:49:41,77.2
23.4943166667,87.3171383333,09:49:42,77.4
23.4943133333,87.3171366667,09:49:43,77.5
23.4943133333,87.3171366667,09:49:44,77.5
23.4943133333,87.3171366667,09:49:45,77.5
23.4943133333,87.3171366667,09:49:46,77.6
23.4943133333,87.3171366667,09:49:47,77.6
23.4943133333,87.3171366667,09:49:48,77.5
23.4943133333,87.3171366667,09:49:49,77.5
23.4943133333,87.3171366667,09:49:50,77.5
23.4943116667,87.3171366667,09:49:51,77.5
23.49431,87.3171366667,09:49:52,77.5
23.4943083333,87.3171366667,09:49:53,77.5
23.4943016667,87.3171366667,09:49:54,77.6
23.4942916667,87.3171366667,09:49:55,77.8
23.494285,87.3171383333,09:49:56,77.9
23.4942766667,87.3171383333,09:49:57,78.0
23.49427,87.31714,09:49:58,78.0
23.4942633333,87.3171416667,09:49:59,78.0
23.4942566667,87.3171416667,09:50:00,78.0
23.49425,87.3171416667,09:50:01,78.1
23.4942416667,87.3171416667,09:50:02,78.1
23.4942333333,87.3171416667,09:50:03,78.2
23.494225,87.31714,09:50:04,78.3
23.4942166667,87.3171366667,09:50:05,78.4
23.49421,87.3171333333,09:50:06,78.6
23.4942016667,87.31713,09:50:07,78.6
23.4941916667,87.3171233333,09:50:08,78.6
23.4941833333,87.3171183333,09:50:09,78.6
23.4941733333,87.3171133333,09:50:10,78.7
23.494165,87.317105,09:50:11,78.7
23.4941566667,87.317095,09:50:12,78.7
23.4941483333,87.31709,09:50:13,78.7
23.4941433333,87.3170866667,09:50:14,78.7
23.4941416667,87.3170833333,09:50:15,78.8
23.4941433333,87.3170833333,09:50:16,78.9
23.4941466667,87.3170833333,09:50:17,78.8
23.494145,87.3170833333,09:50:18,78.9
23.4941416667,87.31708,09:50:19,78.9
23.4941333333,87.317075,09:50:20,78.8
23.4941183333,87.31707,09:50:21,78.8
23.494105,87.3170633333,09:50:22,78.7
23.4940933333,87.3170566667,09:50:23,78.7
23.4940816667,87.31705,09:50:24,78.6
23.4940716667,87.317045,09:50:25,78.4
23.4940633333,87.3170383333,09:50:26,78.3
23.4940516667,87.3170333333,09:50:27,78.3
23.4940416667,87.3170266667,09:50:28,78.4
23.4940283333,87.3170216667,09:50:29,78.3
23.4940133333,87.3170133333,09:50:30,78.3
23.4939966667,87.317005,09:50:31,78.3
23.49398,87.3169966667,09:50:32,78.1
23.4939633333,87.3169866667,09:50:33,78.0
23.49395,87.3169766667,09:50:34,77.8
23.4939366667,87.3169683333,09:50:35,77.6
23.4939216667,87.31696,09:50:36,77.5
23.4939066667,87.31695,09:50:37,77.6
23.49389,87.3169383333,09:50:38,77.6
23.493875,87.3169283333,09:50:39,77.6
23.49386,87.3169183333,09:50:40,77.5
23.4938466667,87.316905,09:50:41,77.5
23.4938316667,87.3168933333,09:50:42,77.4
23.493815,87.3168816667,09:50:43,77.4
23.4938016667,87.3168716667,09:50:44,77.1
23.493785,87.31686,09:50:45,77.1
23.49377,87.3168516667,09:50:46,76.9
23.493755,87.3168433333,09:50:47,76.8
23.49374,87.316835,09:50:48,76.7
23.4937266667,87.316825,09:50:49,76.6
23.4937083333,87.316815,09:50:50,76.7
23.49369,87.316805,09:50:51,76.5
23.4936733333,87.316795,09:50:52,76.5
23.4936566667,87.316785,09:50:53,76.6
23.4936416667,87.3167766667,09:50:54,76.6
23.4936316667,87.3167716667,09:50:55,76.5
23.4936283333,87.31677,09:50:56,76.5
23.4936266667,87.31677,09:50:57,76.5
23.4936266667,87.3167683333,09:50:58,76.5
23.4936233333,87.3167666667,09:50:59,76.5
23.4936216667,87.3167666667,09:51:00,76.5
23.49361,87.3167583333,09:51:01,76.4
23.4935966667,87.31675,09:51:02,76.4
23.4935866667,87.3167433333,09:51:03,76.4
23.4935766667,87.3167366667,09:51:04,76.3
23.49357,87.3167316667,09:51:05,76.2
23.4935666667,87.3167283333,09:51:06,76.2
23.493565,87.3167266667,09:51:07,76.1
23.4935633333,87.3167266667,09:51:08,76.1
23.4935633333,87.3167266667,09:51:09,76.1
23.4935633333,87.316725,09:51:10,76.1
23.4935633333,87.316725,09:51:11,76.1
23.4935633333,87.316725,09:51:12,76.1
23.4935633333,87.316725,09:51:13,76.1
23.4935633333,87.316725,09:51:14,76.1
23.4935633333,87.316725,09:51:15,76.1
23.4935633333,87.316725,09:51:16,76.0
23.4935633333,87.3167266667,09:51:17,76.0
23.4935616667,87.316725,09:51:18,76.0
23.4935566667,87.3167216667,09:51:19,76.1
23.4935466667,87.316715,09:51:20,76.0
23.493535,87.3167066667,09:51:21,75.9
23.493525,87.3167,09:51:22,75.9
23.4935133333,87.3166916667,09:51:23,75.9
23.493505,87.31668,09:51:24,75.9
23.493495,87.3166733333,09:51:25,75.9
23.493485,87.3166666667,09:51:26,75.9
23.493475,87.31666,09:51:27,75.9
23.493465,87.3166516667,09:51:28,75.8
23.4934566667,87.3166466667,09:51:29,75.6
23.4934483333,87.31664,09:51:30,75.6
23.4934433333,87.3166366667,09:51:31,75.6
23.4934416667,87.316635,09:51:32,75.5
23.4934416667,87.316635,09:51:33,75.5
23.4934416667,87.3166333333,09:51:34,75.5
23.4934416667,87.3166333333,09:51:35,75.5
23.4934416667,87.3166333333,09:51:36,75.4
23.4934416667,87.3166333333,09:51:37,75.4
23.4934416667,87.3166333333,09:51:38,75.4
23.4934416667,87.3166333333,09:51:39,75.4
23.49344,87.3166333333,09:51:40,75.4
23.49344,87.3166316667,09:51:41,75.3
23.49344,87.31663,09:51:42,75.4
23.4934383333,87.3166283333,09:51:43,75.5
23.4934383333,87.3166283333,09:51:44,75.5
23.4934383333,87.3166283333,09:51:45,75.5
23.4934383333,87.3166283333,09:51:46,75.5
23.4934383333,87.3166283333,09:51:47,75.5
23.4934366667,87.3166283333,09:51:48,75.5
23.4934366667,87.3166266667,09:51:49,75.5
23.493435,87.316625,09:51:50,75.5
23.49343,87.31662,09:51:51,75.6
23.4934266667,87.3166166667,09:51:52,75.5
23.4934216667,87.3166133333,09:51:53,75.6
23.4934183333,87.3166116667,09:51:54,75.6
23.4934166667,87.31661,09:51:55,75.6
23.4934183333,87.31661,09:51:56,75.6
23.4934183333,87.31661,09:51:57,75.7
23.4934166667,87.31661,09:51:58,75.6
23.4934083333,87.316605,09:51:59,75.6
23.4933983333,87.3165983333,09:52:00,75.6
23.49339,87.31659,09:52:01,75.8
23.4933766667,87.3165816667,09:52:02,75.9
23.4933683333,87.316575,09:52:03,76.1
23.4933616667,87.31657,09:52:04,76.3
23.493355,87.3165633333,09:52:05,76.3
23.4933466667,87.31656,09:52:06,76.3
23.4933416667,87.3165566667,09:52:07,76.2
23.4933416667,87.3165566667,09:52:08,76.4
23.4933433333,87.3165583333,09:52:09,76.4
23.4933433333,87.31656,09:52:10,76.5
23.4933416667,87.3165566667,09:52:11,76.5
